order_id,order_date,covid_phase,customer_id,state,warehouse_id,product_id,product_category,order_channel,order_quantity,unit_price,discount_pct,marketing_channel,ad_spend_myr,website_traffic_source,sales_revenue,customer_segment,customer_age_group,payment_method,delivery_time_days,delivery_status,shipping_cost_rm,inventory_level_pct,stockout_flag,return_flag,customer_rating
ORD101588,2020-11-13,RMCO,CUST90399,Selangor,Sabah/Sarawak Hub,GRC-7214,Groceries,Mobile App,5,24.36,9.9,Google Ads,522.39,Paid Search,907.23,Loyal/VIP,45-54,COD,2.9,On-Time,22.93,76.5,0,0,4.1
ORD101193,2020-11-13,RMCO,CUST90055,Kuala Lumpur,Sabah/Sarawak Hub,ELE-1580,Electronics,Website,5,356.3,24.3,Email,263.54,Organic Search,1795.35,Returning,45-54,COD,3.4,On-Time,22.86,29.7,0,0,3.9
ORD100998,2020-11-14,RMCO,CUST21214,Perak,Johor Hub,HPC-2630,Health & Personal Care,Mobile App,3,51.06,21.1,Google Ads,347.23,Organic Search,627.86,New,35-44,Card,3.8,Delayed,8.54,82.0,0,1,4.3
ORD102723,2020-11-14,RMCO,CUST90362,Perak,Johor Hub,GRC-8832,Groceries,Website,5,28.27,7.7,Organic Search,99.61,Organic Search,266.27,Loyal/VIP,45-54,E-Wallet,4.8,Delayed,9.23,55.7,0,0,4.7
ORD101511,2020-11-14,RMCO,CUST90107,Johor,Klang Valley Hub,ELE-8473,Electronics,Mobile App,2,397.51,10.1,Google Ads,818.99,Direct,1399.4,Loyal/VIP,35-44,E-Wallet,4.1,On-Time,7.7,56.5,0,0,3.7
ORD102212,2020-11-15,RMCO,CUST20491,Kuala Lumpur,Northern Hub,FSH-6569,Fashion,Marketplace,4,66.07,13.0,Organic Search,118.92,Paid Search,401.13,New,18-24,COD,2.6,On-Time,10.88,66.6,0,0,4.5
ORD100982,2020-11-15,RMCO,CUST20518,Sarawak,Johor Hub,ELE-3432,Electronics,Mobile App,7,361.96,7.2,Direct,569.97,Social Media,2193.66,New,45-54,E-Wallet,3.1,Delayed,7.86,14.1,0,0,3.8
ORD100926,2020-11-15,RMCO,CUST90188,Selangor,Johor Hub,ELE-1301,Electronics,Mobile App,4,301.82,10.3,Facebook Ads,628.35,Direct,1946.68,Loyal/VIP,35-44,Card,1.0,On-Time,7.57,25.9,0,0,4.5
ORD103115,2020-11-15,RMCO,CUST90231,Selangor,Johor Hub,SPO-8264,Sports & Outdoor,Website,8,106.55,13.9,Facebook Ads,157.1,Email Campaign,583.2,Returning,25-34,COD,1.0,On-Time,9.94,83.6,0,0,5.0
ORD101016,2020-11-15,RMCO,CUST90056,Kuala Lumpur,Klang Valley Hub,ELE-5320,Electronics,Website,5,347.61,13.3,Facebook Ads,519.35,Organic Search,2595.44,Returning,25-34,Card,1.6,On-Time,5.61,30.3,0,0,4.4
ORD101769,2020-11-15,RMCO,CUST90407,Penang,Johor Hub,BNK-2351,Baby & Kids,Marketplace,6,57.55,27.6,Organic Search,242.98,Direct,644.29,Returning,45-54,Bank Transfer,1.0,On-Time,6.89,44.7,0,0,5.0
ORD102542,2020-11-15,RMCO,CUST90309,Selangor,Klang Valley Hub,HPC-2624,Health & Personal Care,Marketplace,3,39.74,7.2,Influencer,193.76,Organic Search,335.27,Returning,55+,COD,4.7,On-Time,6.37,38.6,0,1,3.9
ORD100997,2020-11-16,RMCO,CUST90274,Kedah,Penang Hub,HNL-2286,Home & Living,Marketplace,6,77.27,8.4,Influencer,100.6,Organic Search,765.79,Returning,35-44,E-Wallet,1.2,On-Time,9.55,69.6,0,0,5.0
ORD102295,2020-11-16,RMCO,CUST20538,Kuala Lumpur,Sabah/Sarawak Hub,HPC-8639,Health & Personal Care,Marketplace,5,38.71,17.9,Facebook Ads,795.56,Direct,1790.83,New,35-44,COD,4.3,On-Time,21.76,37.5,0,0,4.5
ORD100391,2020-11-16,RMCO,CUST90237,Sabah,Johor Hub,ELE-3281,Electronics,Website,3,325.39,6.1,Facebook Ads,307.4,Email Campaign,2059.51,Returning,45-54,COD,3.4,On-Time,11.04,10.3,0,0,4.5
ORD100952,2020-11-17,RMCO,CUST21083,Kuala Lumpur,Northern Hub,ELE-3265,Electronics,Website,6,297.68,2.6,Facebook Ads,1033.25,Social Media,3892.55,New,35-44,E-Wallet,2.6,On-Time,12.06,100.0,0,0,4.0
ORD101559,2020-11-18,RMCO,CUST90306,Johor,Johor Hub,HPC-3734,Health & Personal Care,Mobile App,5,41.26,5.0,Facebook Ads,19.03,Social Media,202.48,Returning,35-44,COD,5.4,Delayed,8.4,49.2,0,0,3.7
ORD100363,2020-11-18,RMCO,CUST90096,Penang,Johor Hub,HNL-1504,Home & Living,Mobile App,2,93.57,2.6,Google Ads,183.62,Direct,559.78,Loyal/VIP,55+,COD,4.5,Delayed,11.44,51.3,0,0,3.6
ORD100368,2020-11-18,RMCO,CUST20082,Sarawak,Penang Hub,GRC-6412,Groceries,Marketplace,8,28.16,8.0,Email,1909.24,Email Campaign,4490.66,New,18-24,E-Wallet,5.7,On-Time,9.21,66.9,0,0,3.8
ORD101592,2020-11-18,RMCO,CUST90151,Selangor,Klang Valley Hub,HNL-2998,Home & Living,Mobile App,6,101.71,14.1,Direct,222.28,Social Media,557.04,Loyal/VIP,25-34,E-Wallet,6.1,Delayed,7.27,69.0,0,0,4.5
ORD102053,2020-11-19,RMCO,CUST20722,Johor,Northern Hub,HPC-3855,Health & Personal Care,Mobile App,2,51.26,8.2,Google Ads,843.34,Referral,1841.25,New,18-24,E-Wallet,3.5,Delayed,10.77,66.6,0,0,5.0
ORD101118,2020-11-19,RMCO,CUST90304,Johor,Klang Valley Hub,BNK-4227,Baby & Kids,Website,4,49.42,13.3,Email,259.68,Direct,606.09,Returning,25-34,Card,2.1,On-Time,5.6,72.7,0,0,4.7
ORD101665,2020-11-19,RMCO,CUST90225,Kedah,Johor Hub,HPC-2038,Health & Personal Care,Marketplace,9,47.88,17.9,Facebook Ads,1236.85,Social Media,2518.59,Returning,35-44,Bank Transfer,3.7,On-Time,7.62,20.2,0,1,3.9
ORD103272,2020-11-19,RMCO,CUST90023,Kuala Lumpur,Sabah/Sarawak Hub,FSH-2458,Fashion,Mobile App,4,61.81,21.6,Google Ads,187.35,Direct,271.25,Returning,25-34,Bank Transfer,2.2,Delayed,18.77,32.7,0,0,4.4
ORD101496,2020-11-19,RMCO,CUST90035,Sabah,Johor Hub,HNL-8544,Home & Living,Mobile App,6,95.09,3.2,Affiliate,108.51,Organic Search,716.57,Returning,55+,Card,4.1,Delayed,7.88,77.8,0,0,3.9
ORD102116,2020-11-19,RMCO,CUST90384,Johor,Sabah/Sarawak Hub,BNK-5350,Baby & Kids,Website,7,60.57,6.4,Organic Search,629.17,Direct,1312.83,Returning,45-54,Bank Transfer,1.0,On-Time,22.73,63.6,0,0,5.0
ORD103152,2020-11-19,RMCO,CUST20017,Melaka,Johor Hub,GRC-3393,Groceries,Website,5,27.37,5.7,Organic Search,198.3,Organic Search,417.81,New,25-34,E-Wallet,5.0,Delayed,8.19,53.5,0,0,4.4
ORD101089,2020-11-19,RMCO,CUST20393,Negeri Sembilan,Klang Valley Hub,BNK-4880,Baby & Kids,Mobile App,5,57.53,18.3,Facebook Ads,394.97,Referral,851.58,New,55+,Card,1.5,On-Time,5.39,87.5,0,0,4.7
ORD103146,2020-11-20,RMCO,CUST90148,Kedah,Penang Hub,HNL-3943,Home & Living,Marketplace,2,100.05,9.9,Influencer,294.99,Organic Search,438.08,Loyal/VIP,55+,Card,6.3,Delayed,11.2,75.9,0,0,3.8
ORD100488,2020-11-20,RMCO,CUST20415,Kuala Lumpur,Sabah/Sarawak Hub,HNL-1544,Home & Living,Website,6,80.17,7.1,Google Ads,120.41,Social Media,676.62,New,25-34,COD,2.0,On-Time,17.23,13.2,0,0,3.4
ORD103371,2020-11-20,RMCO,CUST20982,Kuala Lumpur,Johor Hub,GRC-7838,Groceries,Website,6,22.54,11.9,Email,463.46,Organic Search,886.49,New,35-44,COD,6.3,Delayed,11.1,59.5,0,0,4.3
ORD100970,2020-11-21,RMCO,CUST20040,Selangor,Klang Valley Hub,HPC-8462,Health & Personal Care,Website,3,38.54,12.0,Organic Search,62.68,Paid Search,204.32,New,25-34,E-Wallet,3.8,On-Time,7.55,70.7,0,0,4.4
ORD100243,2020-11-21,RMCO,CUST20768,Johor,Johor Hub,FSH-1622,Fashion,Website,2,57.72,5.5,Facebook Ads,560.54,Direct,1202.38,New,18-24,COD,3.1,Delayed,10.47,25.4,0,0,4.7
ORD102103,2020-11-21,RMCO,CUST21471,Sarawak,Penang Hub,GRC-8927,Groceries,Marketplace,4,26.62,6.5,Affiliate,523.87,Direct,1157.84,New,45-54,Card,4.0,On-Time,10.9,30.2,0,1,4.0
ORD101649,2020-11-21,RMCO,CUST90275,Kuala Lumpur,Johor Hub,FNB-3902,F&B,Mobile App,6,18.68,11.1,Google Ads,167.45,Paid Search,563.51,Returning,18-24,Card,2.9,On-Time,7.78,77.5,0,0,3.9
ORD101188,2020-11-22,RMCO,CUST90264,Kuala Lumpur,Klang Valley Hub,FNB-2907,F&B,Website,5,17.74,28.4,Direct,330.94,Paid Search,517.98,Loyal/VIP,35-44,Bank Transfer,2.8,On-Time,7.53,63.8,0,0,3.8
ORD102859,2020-11-22,RMCO,CUST20326,Selangor,Klang Valley Hub,HPC-9162,Health & Personal Care,Marketplace,8,43.61,10.7,Organic Search,448.54,Paid Search,1485.65,New,25-34,E-Wallet,1.4,On-Time,6.28,60.1,0,0,4.9
ORD103100,2020-11-22,RMCO,CUST90414,Kuala Lumpur,Sabah/Sarawak Hub,FSH-3814,Fashion,Mobile App,3,56.74,10.1,Facebook Ads,1008.92,Organic Search,2161.41,Returning,35-44,E-Wallet,4.3,Delayed,19.76,41.4,0,0,3.8
ORD100623,2020-11-22,RMCO,CUST90184,Kuala Lumpur,Sabah/Sarawak Hub,FSH-5930,Fashion,Website,2,67.01,13.1,Email,244.58,Organic Search,348.69,Returning,55+,E-Wallet,2.7,On-Time,23.14,20.4,0,0,5.0
ORD102089,2020-11-23,RMCO,CUST90418,Kedah,Klang Valley Hub,FSH-8915,Fashion,Mobile App,6,51.64,7.8,Influencer,173.33,Paid Search,383.76,Returning,18-24,Card,3.1,Delayed,7.75,35.4,0,0,3.4
ORD101575,2020-11-23,RMCO,CUST90218,Selangor,Penang Hub,FNB-7759,F&B,Website,5,20.19,21.6,Google Ads,133.33,Organic Search,336.52,Returning,18-24,Card,1.0,Delayed,7.1,78.6,0,1,4.9
ORD101230,2020-11-23,RMCO,CUST21877,Kuala Lumpur,Johor Hub,FSH-7037,Fashion,Website,8,67.46,7.6,Email,705.64,Referral,1425.68,New,25-34,E-Wallet,2.4,On-Time,8.45,76.8,0,0,4.6
ORD101000,2020-11-24,RMCO,CUST90049,Sarawak,Klang Valley Hub,FNB-4116,F&B,Website,3,22.72,9.2,Google Ads,485.99,Social Media,973.94,Loyal/VIP,45-54,Card,1.8,On-Time,6.2,82.1,0,0,4.3
ORD102406,2020-11-24,RMCO,CUST90393,Johor,Northern Hub,SPO-5289,Sports & Outdoor,Marketplace,7,116.55,10.3,Direct,751.32,Paid Search,1376.37,Returning,55+,E-Wallet,4.9,On-Time,10.59,100.0,0,0,4.7
ORD101553,2020-11-24,RMCO,CUST90132,Selangor,Northern Hub,FNB-1493,F&B,Marketplace,1,20.42,3.3,Direct,449.6,Direct,839.1,Returning,18-24,COD,1.3,On-Time,8.32,73.6,0,0,4.8
ORD102552,2020-11-24,RMCO,CUST90035,Kuala Lumpur,Penang Hub,FSH-6080,Fashion,Mobile App,5,56.27,6.9,Facebook Ads,826.28,Direct,1445.97,Returning,25-34,Card,4.6,On-Time,8.51,47.9,0,0,4.1
ORD100806,2020-11-25,RMCO,CUST90298,Sabah,Sabah/Sarawak Hub,GRC-6461,Groceries,Mobile App,4,28.4,10.4,Direct,78.19,Direct,230.45,Loyal/VIP,18-24,Card,3.0,On-Time,23.92,57.1,0,0,4.5
ORD101528,2020-11-25,RMCO,CUST90382,Perak,Sabah/Sarawak Hub,GRC-1071,Groceries,Mobile App,4,28.1,3.1,Facebook Ads,319.13,Organic Search,484.51,Returning,35-44,Card,3.6,Delayed,23.41,41.4,0,0,4.1
ORD101396,2020-11-25,RMCO,CUST20434,Melaka,Sabah/Sarawak Hub,ELE-2341,Electronics,Mobile App,8,400.88,15.6,Direct,865.79,Paid Search,3253.68,New,55+,E-Wallet,1.2,On-Time,18.39,25.4,0,0,4.8
ORD100688,2020-11-25,RMCO,CUST90259,Selangor,Johor Hub,GRC-5226,Groceries,Mobile App,3,22.33,12.9,Facebook Ads,120.78,Organic Search,224.08,Returning,25-34,Card,1.0,On-Time,7.83,67.6,0,0,4.1
ORD101252,2020-11-25,RMCO,CUST90402,Kuala Lumpur,Sabah/Sarawak Hub,ELE-2136,Electronics,Mobile App,6,302.46,15.0,Google Ads,822.95,Paid Search,2327.56,Returning,45-54,Card,3.7,Delayed,15.86,71.2,0,0,4.9
ORD100167,2020-11-26,RMCO,CUST90241,Negeri Sembilan,Klang Valley Hub,HPC-5806,Health & Personal Care,Marketplace,8,43.24,13.2,Facebook Ads,90.26,Direct,411.46,Loyal/VIP,25-34,Card,1.9,On-Time,7.12,68.4,0,0,5.0
ORD102067,2020-11-26,RMCO,CUST90135,Selangor,Klang Valley Hub,FSH-8245,Fashion,Website,4,58.59,5.1,Affiliate,233.82,Social Media,542.06,Returning,25-34,COD,1.0,On-Time,5.29,0.0,1,0,5.0
ORD100011,2020-11-26,RMCO,CUST21640,Kuala Lumpur,Klang Valley Hub,SPO-7534,Sports & Outdoor,Marketplace,8,112.02,22.1,Facebook Ads,121.19,Direct,991.97,New,35-44,COD,3.4,On-Time,7.51,18.5,0,0,4.3
ORD103163,2020-11-27,RMCO,CUST20953,Johor,Klang Valley Hub,HPC-3137,Health & Personal Care,Mobile App,4,39.54,9.8,Google Ads,164.99,Paid Search,440.8,New,45-54,E-Wallet,2.3,On-Time,7.91,73.7,0,0,4.5
ORD101874,2020-11-27,RMCO,CUST90416,Melaka,Johor Hub,GRC-2984,Groceries,Marketplace,9,23.32,14.0,Organic Search,808.16,Paid Search,1014.09,Loyal/VIP,35-44,E-Wallet,3.8,On-Time,9.98,19.9,0,0,4.8
ORD103250,2020-11-27,RMCO,CUST90108,Selangor,Sabah/Sarawak Hub,GRC-1805,Groceries,Mobile App,4,23.92,6.1,Affiliate,139.54,Paid Search,390.86,Returning,55+,Bank Transfer,4.6,Delayed,18.8,38.2,0,0,4.0
ORD103282,2020-11-27,RMCO,CUST90144,Melaka,Sabah/Sarawak Hub,FSH-1523,Fashion,Marketplace,3,51.73,11.1,Facebook Ads,586.75,Direct,1228.75,Returning,35-44,Bank Transfer,3.3,Delayed,21.15,61.1,0,0,4.6
ORD101564,2020-11-27,RMCO,CUST20383,Johor,Klang Valley Hub,GRC-6108,Groceries,Mobile App,3,22.62,6.5,Influencer,1471.35,Organic Search,2675.58,New,55+,COD,3.2,Delayed,6.78,85.0,0,0,4.2
ORD103242,2020-11-28,RMCO,CUST20233,Selangor,Sabah/Sarawak Hub,FSH-5421,Fashion,Mobile App,6,58.72,5.6,Organic Search,217.93,Email Campaign,794.53,New,18-24,Bank Transfer,4.0,On-Time,16.77,34.6,0,0,3.7
ORD101969,2020-11-29,RMCO,CUST90246,Johor,Northern Hub,FNB-9450,F&B,Website,5,19.58,9.6,Email,382.62,Paid Search,793.89,Loyal/VIP,18-24,E-Wallet,4.6,Delayed,11.37,38.7,0,1,4.6
ORD101912,2020-11-29,RMCO,CUST21542,Selangor,Sabah/Sarawak Hub,GRC-9858,Groceries,Mobile App,8,25.4,12.4,Google Ads,551.52,Referral,1159.09,New,18-24,E-Wallet,1.0,On-Time,17.36,45.7,0,0,4.5
ORD101008,2020-11-29,RMCO,CUST90414,Negeri Sembilan,Klang Valley Hub,FSH-9412,Fashion,Mobile App,2,63.31,1.5,Direct,1283.98,Direct,2099.05,Returning,35-44,E-Wallet,3.4,On-Time,8.47,0.0,1,0,3.5
ORD102119,2020-11-29,RMCO,CUST20949,Negeri Sembilan,Johor Hub,HNL-8169,Home & Living,Mobile App,8,91.73,22.5,Google Ads,736.41,Direct,1359.42,New,35-44,COD,3.9,On-Time,9.93,72.6,0,0,4.1
ORD103121,2020-11-29,RMCO,CUST90080,Kuala Lumpur,Penang Hub,FSH-4248,Fashion,Marketplace,6,63.32,13.0,Influencer,623.2,Email Campaign,1489.97,Loyal/VIP,35-44,E-Wallet,2.7,On-Time,10.13,15.4,0,0,4.4
ORD101893,2020-11-30,RMCO,CUST90318,Penang,Klang Valley Hub,SPO-2133,Sports & Outdoor,Website,9,117.33,22.0,Google Ads,373.75,Organic Search,1092.27,Returning,35-44,Card,4.9,Delayed,9.09,31.5,0,0,4.2
ORD100790,2020-11-30,RMCO,CUST20378,Selangor,Penang Hub,GRC-1400,Groceries,Mobile App,4,22.22,6.4,Facebook Ads,387.85,Direct,801.98,New,25-34,Bank Transfer,4.2,On-Time,7.89,74.5,0,0,4.6
ORD101658,2020-11-30,RMCO,CUST90247,Melaka,Johor Hub,GRC-3681,Groceries,Mobile App,6,23.5,5.3,Influencer,786.78,Referral,1189.22,Returning,45-54,E-Wallet,3.7,Delayed,10.33,62.7,0,1,4.5
ORD101427,2020-11-30,RMCO,CUST20009,Selangor,Sabah/Sarawak Hub,BNK-7837,Baby & Kids,Mobile App,7,54.4,6.2,Facebook Ads,842.24,Direct,1898.78,New,35-44,E-Wallet,1.1,On-Time,14.84,49.6,0,0,4.1
ORD100797,2020-11-30,RMCO,CUST21755,Kedah,Northern Hub,FSH-7407,Fashion,Mobile App,7,60.18,6.4,Email,730.94,Direct,1217.12,New,18-24,E-Wallet,1.1,On-Time,9.44,77.8,0,0,4.2
ORD102712,2020-12-01,RMCO,CUST21517,Perak,Johor Hub,FSH-3873,Fashion,Mobile App,5,57.57,6.2,Direct,284.59,Direct,324.5,New,35-44,COD,1.0,On-Time,8.6,55.0,0,0,5.0
ORD102007,2020-12-01,RMCO,CUST21571,Selangor,Sabah/Sarawak Hub,BNK-7140,Baby & Kids,Website,5,55.18,7.4,Influencer,655.12,Organic Search,1138.53,New,55+,Card,1.9,On-Time,23.43,38.4,0,0,4.3
ORD102110,2020-12-01,RMCO,CUST90047,Selangor,Johor Hub,FNB-8424,F&B,Marketplace,4,21.1,13.4,Facebook Ads,279.19,Paid Search,677.11,Returning,35-44,COD,3.9,On-Time,8.59,86.0,0,0,4.0
ORD100491,2020-12-01,RMCO,CUST90086,Kedah,Klang Valley Hub,FSH-3543,Fashion,Mobile App,6,52.15,25.4,Organic Search,356.11,Organic Search,712.43,Returning,45-54,Bank Transfer,2.5,On-Time,5.79,84.8,0,0,4.4
ORD101600,2020-12-01,RMCO,CUST21295,Penang,Klang Valley Hub,SPO-6637,Sports & Outdoor,Mobile App,7,111.26,2.2,Facebook Ads,613.26,Organic Search,1357.64,New,35-44,Card,2.4,On-Time,7.98,59.9,0,0,4.8
ORD102361,2020-12-01,RMCO,CUST90206,Perak,Sabah/Sarawak Hub,FNB-2378,F&B,Website,7,17.82,22.9,Organic Search,295.25,Direct,531.85,Returning,18-24,Card,2.9,On-Time,20.2,30.8,0,0,4.4
ORD102548,2020-12-02,RMCO,CUST90233,Kuala Lumpur,Sabah/Sarawak Hub,HNL-7520,Home & Living,Mobile App,7,101.8,9.6,Organic Search,366.52,Direct,879.04,Returning,55+,COD,2.4,On-Time,23.51,92.0,0,0,3.5
ORD100859,2020-12-02,RMCO,CUST90009,Penang,Johor Hub,GRC-3385,Groceries,Marketplace,7,25.0,14.0,Influencer,342.0,Paid Search,640.18,Returning,45-54,Bank Transfer,4.6,Delayed,9.15,53.7,0,1,4.4
ORD103026,2020-12-03,RMCO,CUST90372,Sarawak,Penang Hub,FNB-9779,F&B,Mobile App,2,20.32,9.5,Google Ads,36.45,Direct,135.5,Returning,35-44,E-Wallet,1.4,On-Time,7.58,83.6,0,0,4.5
ORD101770,2020-12-03,RMCO,CUST20763,Sabah,Klang Valley Hub,FSH-6613,Fashion,Marketplace,5,53.38,4.7,Google Ads,177.11,Organic Search,476.79,New,25-34,Card,1.8,On-Time,6.23,6.2,1,0,4.5
ORD100256,2020-12-03,RMCO,CUST90387,Sabah,Klang Valley Hub,ELE-2913,Electronics,Website,3,335.31,18.0,Google Ads,458.26,Organic Search,883.34,Loyal/VIP,25-34,E-Wallet,3.7,Delayed,6.13,92.2,0,0,4.2
ORD100089,2020-12-03,RMCO,CUST90074,Penang,Johor Hub,HNL-9612,Home & Living,Website,5,101.59,6.6,Email,129.05,Paid Search,567.81,Returning,35-44,Card,2.1,On-Time,8.83,60.6,0,0,5.0
ORD100299,2020-12-03,RMCO,CUST21272,Selangor,Penang Hub,GRC-7244,Groceries,Marketplace,9,22.34,25.1,Direct,402.75,Email Campaign,880.27,New,25-34,E-Wallet,2.1,On-Time,8.11,83.0,0,0,5.0
ORD102457,2020-12-03,RMCO,CUST21324,Johor,Klang Valley Hub,GRC-7710,Groceries,Mobile App,3,21.37,4.8,Influencer,107.79,Organic Search,174.61,New,35-44,E-Wallet,2.7,On-Time,7.94,81.2,0,1,4.4
ORD100615,2020-12-04,RMCO,CUST90334,Sarawak,Johor Hub,ELE-2886,Electronics,Mobile App,5,388.44,4.3,Influencer,505.04,Paid Search,1884.79,Returning,45-54,E-Wallet,4.7,Delayed,8.82,89.3,0,0,4.4
ORD101403,2020-12-04,RMCO,CUST90189,Johor,Penang Hub,FNB-2308,F&B,Mobile App,9,18.83,16.4,Direct,358.01,Social Media,981.48,Returning,55+,Bank Transfer,1.0,On-Time,9.49,34.1,0,0,4.4
ORD100057,2020-12-05,RMCO,CUST90370,Melaka,Sabah/Sarawak Hub,ELE-6867,Electronics,Mobile App,7,385.31,17.7,Email,113.71,Paid Search,2551.44,Returning,25-34,Bank Transfer,1.0,On-Time,19.55,59.0,0,0,5.0
ORD100166,2020-12-05,RMCO,CUST90234,Penang,Penang Hub,GRC-9809,Groceries,Website,7,24.39,4.2,Affiliate,534.65,Paid Search,702.95,Returning,35-44,Card,5.2,On-Time,10.75,44.8,0,0,4.2
ORD101487,2020-12-05,RMCO,CUST90209,Selangor,Sabah/Sarawak Hub,GRC-6666,Groceries,Mobile App,9,21.84,14.1,Google Ads,261.49,Social Media,574.28,Returning,18-24,E-Wallet,4.4,On-Time,19.02,35.7,0,0,4.1
ORD103223,2020-12-06,RMCO,CUST21536,Selangor,Klang Valley Hub,GRC-7358,Groceries,Mobile App,3,24.5,16.6,Google Ads,636.52,Organic Search,1250.88,New,25-34,E-Wallet,4.1,On-Time,8.87,34.7,0,0,4.1
ORD100474,2020-12-06,RMCO,CUST90016,Negeri Sembilan,Johor Hub,HNL-3286,Home & Living,Marketplace,7,83.26,20.7,Direct,167.88,Direct,812.25,Returning,35-44,COD,2.2,On-Time,9.68,60.5,0,0,4.8
ORD102010,2020-12-06,RMCO,CUST90034,Selangor,Klang Valley Hub,FSH-7993,Fashion,Mobile App,3,68.43,7.8,Organic Search,234.16,Paid Search,621.08,Returning,25-34,Card,1.9,On-Time,5.99,61.7,0,0,5.0
ORD102313,2020-12-06,RMCO,CUST90083,Selangor,Northern Hub,HPC-4504,Health & Personal Care,Mobile App,8,50.71,12.3,Organic Search,262.46,Paid Search,963.29,Returning,55+,Bank Transfer,1.3,On-Time,11.63,28.2,0,0,4.8
ORD103433,2020-12-06,RMCO,CUST90244,Penang,Johor Hub,FSH-4493,Fashion,Website,2,57.63,9.6,Direct,274.11,Paid Search,488.16,Returning,18-24,Bank Transfer,3.9,Delayed,8.85,25.5,0,0,4.1
ORD100556,2020-12-07,RMCO,CUST20518,Selangor,Klang Valley Hub,ELE-1166,Electronics,Mobile App,9,355.34,19.5,Organic Search,596.26,Email Campaign,1927.03,New,35-44,E-Wallet,1.5,On-Time,5.64,61.1,0,0,3.9
ORD102804,2020-12-07,RMCO,CUST90029,Johor,Johor Hub,HPC-7496,Health & Personal Care,Mobile App,1,39.05,3.5,Influencer,199.91,Social Media,279.94,Returning,35-44,Card,3.8,On-Time,10.2,40.0,0,0,4.5
ORD100619,2020-12-07,RMCO,CUST21771,Kuala Lumpur,Klang Valley Hub,SPO-2600,Sports & Outdoor,Marketplace,4,125.93,14.8,Google Ads,176.63,Referral,791.92,New,18-24,Card,2.1,On-Time,5.65,59.4,0,0,4.8
ORD102255,2020-12-07,RMCO,CUST90405,Sarawak,Northern Hub,BNK-2383,Baby & Kids,Marketplace,4,59.78,11.7,Organic Search,771.73,Paid Search,2003.65,Loyal/VIP,45-54,E-Wallet,4.4,Delayed,9.1,77.3,0,0,3.9
ORD101321,2020-12-07,RMCO,CUST90021,Sarawak,Klang Valley Hub,GRC-6441,Groceries,Mobile App,2,27.35,3.5,Direct,63.93,Paid Search,102.88,Loyal/VIP,35-44,E-Wallet,2.6,On-Time,6.54,57.0,0,0,5.0
ORD101182,2020-12-07,RMCO,CUST90077,Perak,Klang Valley Hub,HPC-2820,Health & Personal Care,Mobile App,8,39.2,13.2,Affiliate,548.64,Social Media,956.68,Loyal/VIP,25-34,Card,3.2,On-Time,6.89,51.3,0,0,3.7
ORD100409,2020-12-07,RMCO,CUST90209,Selangor,Klang Valley Hub,FSH-3860,Fashion,Mobile App,5,60.72,4.7,Email,245.46,Referral,392.9,Returning,45-54,COD,1.8,On-Time,6.9,55.5,0,0,4.3
ORD102326,2020-12-07,RMCO,CUST21478,Johor,Johor Hub,GRC-2425,Groceries,Marketplace,8,27.2,14.2,Affiliate,553.56,Direct,1004.83,New,35-44,E-Wallet,3.7,On-Time,9.81,14.6,0,0,4.3
ORD103160,2020-12-08,RMCO,CUST90279,Johor,Johor Hub,HPC-2110,Health & Personal Care,Website,6,49.91,7.8,Influencer,850.72,Paid Search,1326.19,Returning,45-54,Bank Transfer,3.7,Delayed,9.79,46.8,0,0,4.4
ORD102102,2020-12-08,RMCO,CUST90218,Sarawak,Sabah/Sarawak Hub,ELE-2232,Electronics,Marketplace,5,387.56,15.0,Email,575.53,Email Campaign,2831.9,Returning,35-44,Card,3.0,On-Time,17.26,67.7,0,0,4.5
ORD103426,2020-12-08,RMCO,CUST20171,Penang,Northern Hub,HPC-3293,Health & Personal Care,Mobile App,5,38.97,8.5,Email,289.15,Social Media,747.21,New,35-44,COD,2.0,On-Time,11.86,20.3,0,0,4.6
ORD103265,2020-12-08,RMCO,CUST90416,Kuala Lumpur,Sabah/Sarawak Hub,ELE-4999,Electronics,Mobile App,3,392.36,12.3,Direct,725.45,Paid Search,1771.38,Returning,25-34,Bank Transfer,3.9,On-Time,16.16,18.3,0,0,4.2
ORD101504,2020-12-09,RMCO,CUST21348,Johor,Sabah/Sarawak Hub,ELE-3572,Electronics,Marketplace,8,365.81,9.9,Google Ads,1110.03,Paid Search,4455.33,New,55+,E-Wallet,4.0,On-Time,18.87,13.2,0,0,4.4
ORD101513,2020-12-09,RMCO,CUST20068,Sarawak,Northern Hub,HPC-9534,Health & Personal Care,Website,7,40.63,6.1,Organic Search,850.26,Direct,1235.41,New,35-44,E-Wallet,4.0,On-Time,10.55,85.7,0,0,3.6
ORD102069,2020-12-09,RMCO,CUST90146,Selangor,Klang Valley Hub,BNK-6659,Baby & Kids,Marketplace,5,56.24,10.2,Organic Search,162.78,Organic Search,590.55,Returning,55+,Card,1.0,Delayed,5.79,33.1,0,0,4.6
ORD102892,2020-12-09,RMCO,CUST90298,Kuala Lumpur,Klang Valley Hub,GRC-9075,Groceries,Mobile App,6,28.34,3.4,Google Ads,533.03,Social Media,1080.61,Returning,55+,E-Wallet,5.8,On-Time,7.03,70.1,0,0,3.2
